ItemID,game-field,Date,Map,Nick,Time,Kills,Deaths,Damage Dealt,Damage Taken,Score,Perf,Old Glicko,Glicko Change,UnknownHeader,2,GT,MG,SG,GL,RL,LG,RG,PG,HMG,BFG,PM,CG,NG
9955,view,2017-04-23 14:24:52,bloodrun,seangiblin01,0:02:20,10,9,1238,1143,10,,,,,,,,,,,,,,,,,,
9956,view,2017-04-23 14:24:52,bloodrun,,,,,,,,,,,biG DaDdY jaNseN,"Kills / Acc

Hits / Shots",,"11 / 57%

164 / 290","3 / 43%

68 / 160","2 / 25%

3 / 12","12 / 47%

39 / 83","22 / 47%

346 / 729","1 / 56%

5 / 9",,,,,,
9957,view,2017-04-23 14:24:52,bloodrun,,,,,,,,,,,s t v,"Kills / Acc

Hits / Shots",,"2 / 41%

67 / 165","2 / 31%

25 / 80","5 / 28%

15 / 53","10 / 59%

20 / 34","6 / 37%

124 / 336","18 / 63%

36 / 57","1 / 20%

10 / 50",,,,,
9958,view,2017-04-23 14:24:52,bloodrun,,,,,,,,,,,GROPHENSTOPPLE,"Kills / Acc

Hits / Shots",,"2 / 36%

123 / 339","6 / 22%

94 / 420","3 / 29%

8 / 28","4 / 40%

10 / 25","5 / 36%

119 / 331","4 / 43%

6 / 14","7 / 15%

26 / 177",,,,,
9959,view,2017-04-23 14:24:52,bloodrun,,,,,,,,,,,surfnAlien,"Kills / Acc

Hits / Shots",,"5 / 22%

100 / 463","2 / 33%

65 / 200","2 / 43%

9 / 21","16 / 53%

41 / 78","1 / 18%

12 / 65","1 / 50%

1 / 2","1 / 15%

10 / 67",,,,,
9960,view,2017-04-23 14:24:52,bloodrun,,,,,,,,,,,Anowa.ϮȞʐ,"Kills / Acc

Hits / Shots",,"1 / 29%

66 / 226","10 / 23%

122 / 520","0 / 33%

1 / 3","3 / 38%

18 / 47","1 / 24%

24 / 98","8 / 61%

17 / 28",,,,,,
9961,view,2017-04-23 14:24:52,bloodrun,,,,,,,,,,,odt,"Kills / Acc

Hits / Shots",,"1 / 47%

73 / 155","3 / 35%

63 / 180","1 / 25%

1 / 4","1 / 44%

7 / 16","11 / 39%

219 / 564","2 / 43%

3 / 7","5 / 21%

31 / 146",,,,,
9962,view,2017-04-23 14:24:52,bloodrun,,,,,,,,,,,LiuKi,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","2 / 30%

83 / 278","8 / 38%

123 / 320",,"4 / 52%

11 / 21","0 / 14%

1 / 7","2 / 50%

3 / 6",,,,,,
9963,view,2017-04-23 14:24:52,bloodrun,,,,,,,,,,,sianspheric,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","0 / 19%

26 / 137","6 / 28%

128 / 460","2 / 15%

5 / 33","7 / 56%

30 / 54","0 / 20%

30 / 148","1 / 50%

5 / 10",,,,,,
9964,view,2017-04-23 14:24:52,bloodrun,,,,,,,,,,,Yazzer,"Kills / Acc

Hits / Shots",,"2 / 13%

30 / 236","2 / 14%

28 / 200","6 / 23%

15 / 66","2 / 28%

11 / 39","0 / 22%

58 / 269","4 / 50%

8 / 16",,,,,,
9965,view,2017-04-23 14:24:52,bloodrun,,,,,,,,,,,Snacko,"Kills / Acc

Hits / Shots",,"1 / 17%

55 / 332",,"1 / 19%

5 / 26","8 / 45%

18 / 40","1 / 15%

90 / 595","1 / 18%

2 / 11",,,,,,
9966,view,2017-04-23 14:24:52,bloodrun,,,,,,,,,,,whatdidufink?,"Kills / Acc

Hits / Shots","2 / 0%

0 / 0","1 / 19%

91 / 469","0 / 17%

20 / 120","3 / 23%

7 / 31","2 / 38%

8 / 21","2 / 26%

64 / 244","0 / 50%

1 / 2","1 / 3%

6 / 172",,,,,
9967,view,2017-04-23 14:24:52,bloodrun,,,,,,,,,,,Master_Qweef,"Kills / Acc

Hits / Shots",,"3 / 24%

120 / 495","1 / 23%

27 / 120","2 / 24%

7 / 29","3 / 58%

15 / 26","2 / 10%

29 / 283","0 / 33%

1 / 3","0 / 24%

7 / 29",,,,,
9968,view,2017-04-23 14:24:52,bloodrun,,,,,,,,,,,seangiblin01,"Kills / Acc

Hits / Shots",,"1 / 30%

41 / 138","0 / 60%

24 / 40",,"6 / 58%

21 / 36","3 / 13%

10 / 79",,"0 / 15%

5 / 34",,,,,
9969,view,2017-04-23 14:24:52,bloodrun,,,,,,,,,,,Razor_,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","0 / 15%

26 / 168",,"2 / 23%

8 / 35","5 / 24%

9 / 37","0 / 17%

14 / 82","1 / 50%

4 / 8","1 / 13%

8 / 62",,,,,
9970,view,2017-04-23 14:24:52,bloodrun,,,,,,,,,,,Eliudis123,"Kills / Acc

Hits / Shots","2 / 0%

0 / 0","0 / 20%

58 / 290",,"0 / 14%

3 / 21","2 / 41%

14 / 34","0 / 25%

24 / 97","0 / 0%

0 / 6",,,,,,
9971,view,2017-04-23 14:17:38,grimdungeons,biG DaDdY jaNseN,0:06:46,52,20,8093,3145,50,50,2153 ± 49,21 / -1,,,,,,,,,,,,,,,
9972,view,2017-04-23 14:17:38,grimdungeons,s t v,0:06:46,49,18,7152,2790,49,49,2497 ± 32,1 / 0,,,,,,,,,,,,,,,
9973,view,2017-04-23 14:17:38,grimdungeons,odt,0:06:46,45,23,7267,3778,43,43,2441 ± 31,-7 / 0,,,,,,,,,,,,,,,
9974,view,2017-04-23 14:17:38,grimdungeons,Master_Qweef,0:06:46,32,23,5391,3272,31,31,1660 ± 30,14 / 0,,,,,,,,,,,,,,,
9975,view,2017-04-23 14:17:38,grimdungeons,Atmus,0:03:25,9,12,1549,1516,9,18,1374 ± 35,37 / -1,,,,,,,,,,,,,,,
9976,view,2017-04-23 14:17:38,grimdungeons,Superfreak,0:06:46,18,34,3808,4168,14,14,1814 ± 57,-35 / -4,,,,,,,,,,,,,,,
9977,view,2017-04-23 14:17:38,grimdungeons,surfnAlien,0:03:51,10,19,1618,2197,8,14,1741 ± 30,-5 / 0,,,,,,,,,,,,,,,
9978,view,2017-04-23 14:17:38,grimdungeons,sianspheric,0:06:46,14,24,2690,2994,12,12,1381 ± 30,8 / 0,,,,,,,,,,,,,,,
9979,view,2017-04-23 14:17:38,grimdungeons,minion,0:06:06,16,24,2084,2963,11,12,1398 ± 54,34 / -5,,,,,,,,,,,,,,,
9980,view,2017-04-23 14:17:38,grimdungeons,LiuKi,0:06:46,16,26,2635,3216,11,11,1337 ± 130,59 / -42,,,,,,,,,,,,,,,
9981,view,2017-04-23 14:17:38,grimdungeons,whatdidufink?,0:06:46,17,26,2705,3319,10,10,1208 ± 34,15 / -1,,,,,,,,,,,,,,,
9982,view,2017-04-23 14:17:38,grimdungeons,Yazzer,0:06:46,16,31,1987,3936,9,9,1404 ± 37,-11 / -2,,,,,,,,,,,,,,,
9983,view,2017-04-23 14:17:38,grimdungeons,GROPHENSTOPPLE,0:06:46,10,24,2861,3030,7,7,1585 ± 30,-24 / 0,,,,,,,,,,,,,,,
9984,view,2017-04-23 14:17:38,grimdungeons,GrrChopp,0:06:46,10,31,1936,3926,7,7,1337 ± 350,-101 / -240,,,,,,,,,,,,,,,
9985,view,2017-04-23 14:17:38,grimdungeons,Poe,0:05:14,7,21,1355,2602,2,3,1176 ± 43,-18 / -2,,,,,,,,,,,,,,,
9986,view,2017-04-23 14:17:38,grimdungeons,Razor_,0:04:43,6,16,1842,2190,2,3,1398 ± 31,-24 / -1,,,,,,,,,,,,,,,
9987,view,2017-04-23 14:17:38,grimdungeons,Eliudis123,0:02:30,4,9,621,1215,2,,,,,,,,,,,,,,,,,,
9988,view,2017-04-23 14:17:38,grimdungeons,Snacko,0:00:43,1,4,175,574,0,,,,,,,,,,,,,,,,,,
9989,view,2017-04-23 14:17:38,grimdungeons,,,,,,,,,,,biG DaDdY jaNseN,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","3 / 54%

139 / 256",,,"24 / 61%

66 / 109","12 / 51%

268 / 530","6 / 70%

14 / 20","6 / 20%

36 / 180",,,,,
9990,view,2017-04-23 14:17:38,grimdungeons,,,,,,,,,,,s t v,"Kills / Acc

Hits / Shots","2 / 0%

0 / 0","4 / 37%

74 / 200",,,"17 / 47%

43 / 92","12 / 37%

223 / 600","5 / 70%

7 / 10","9 / 21%

95 / 442",,,,,
9991,view,2017-04-23 14:17:38,grimdungeons,,,,,,,,,,,odt,"Kills / Acc

Hits / Shots",,"6 / 47%

152 / 323","7 / 37%

82 / 220",,"13 / 73%

52 / 71","16 / 46%

272 / 585","1 / 80%

4 / 5","0 / 67%

10 / 15",,"2 / 44%

4 / 9",,,
9992,view,2017-04-23 14:17:38,grimdungeons,,,,,,,,,,,Master_Qweef,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","3 / 20%

93 / 471","5 / 17%

107 / 620",,"20 / 46%

59 / 127","0 / 13%

11 / 86","3 / 64%

9 / 14",,,,,,
9993,view,2017-04-23 14:17:38,grimdungeons,,,,,,,,,,,Superfreak,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","4 / 40%

197 / 496","0 / 39%

31 / 80",,"7 / 44%

15 / 34","4 / 29%

123 / 429","2 / 58%

7 / 12","0 / 17%

10 / 60",,"0 / 25%

2 / 8",,,
9994,view,2017-04-23 14:17:38,grimdungeons,,,,,,,,,,,sianspheric,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","0 / 22%

28 / 125","0 / 13%

15 / 120",,"9 / 44%

25 / 57","0 / 9%

5 / 54","0 / 11%

1 / 9",,,"4 / 37%

16 / 43",,,
9995,view,2017-04-23 14:17:38,grimdungeons,,,,,,,,,,,minion,"Kills / Acc

Hits / Shots",,"2 / 38%

41 / 109","2 / 19%

34 / 180",,"6 / 55%

17 / 31","1 / 20%

21 / 105","2 / 30%

3 / 10","1 / 15%

15 / 102",,"2 / 44%

4 / 9",,,
9996,view,2017-04-23 14:17:38,grimdungeons,,,,,,,,,,,LiuKi,"Kills / Acc

Hits / Shots",,"5 / 34%

176 / 521","1 / 9%

11 / 120",,"8 / 43%

24 / 56",,"0 / 0%

0 / 3","1 / 12%

11 / 95",,"1 / 27%

3 / 11",,,
9997,view,2017-04-23 14:17:38,grimdungeons,,,,,,,,,,,whatdidufink?,"Kills / Acc

Hits / Shots",,"0 / 11%

42 / 366","0 / 20%

20 / 100",,"10 / 45%

29 / 64","2 / 17%

38 / 228","1 / 50%

1 / 2","0 / 6%

3 / 52",,"4 / 22%

10 / 46",,,
9998,view,2017-04-23 14:17:38,grimdungeons,,,,,,,,,,,Yazzer,"Kills / Acc

Hits / Shots","4 / 0%

0 / 0","0 / 12%

36 / 293","0 / 13%

5 / 40",,"7 / 46%

23 / 50","0 / 11%

8 / 72","0 / 50%

3 / 6","5 / 19%

22 / 117",,,,,
9999,view,2017-04-23 14:17:38,grimdungeons,,,,,,,,,,,Atmus,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","4 / 23%

121 / 526",,,"4 / 50%

12 / 24",,,"0 / 8%

6 / 71",,,,,
10000,view,2017-04-23 14:17:38,grimdungeons,,,,,,,,,,,surfnAlien,"Kills / Acc

Hits / Shots",,"0 / 11%

13 / 121","4 / 25%

81 / 320",,"3 / 38%

23 / 60","2 / 16%

13 / 79",,"1 / 8%

5 / 66",,"0 / 25%

5 / 20",,,
10001,view,2017-04-23 14:17:38,grimdungeons,,,,,,,,,,,GROPHENSTOPPLE,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","2 / 32%

97 / 302","1 / 5%

4 / 80",,"3 / 40%

20 / 50","0 / 40%

2 / 5","1 / 33%

8 / 24","1 / 19%

23 / 120",,"1 / 75%

3 / 4",,,
10002,view,2017-04-23 14:17:38,grimdungeons,,,,,,,,,,,GrrChopp,"Kills / Acc

Hits / Shots",,"7 / 24%

160 / 675","0 / 60%

12 / 20",,"2 / 24%

14 / 58","0 / 7%

7 / 97","0 / 38%

3 / 8","1 / 13%

7 / 52",,,,,
10003,view,2017-04-23 14:17:38,grimdungeons,,,,,,,,,,,Poe,"Kills / Acc

Hits / Shots",,"1 / 26%

88 / 341","1 / 41%

33 / 80",,"0 / 0%

0 / 2","1 / 44%

32 / 72","2 / 40%

2 / 5","1 / 7%

12 / 180",,"1 / 67%

2 / 3",,,
10004,view,2017-04-23 14:17:38,grimdungeons,,,,,,,,,,,Razor_,"Kills / Acc

Hits / Shots","2 / 0%

0 / 0","2 / 29%

49 / 171","0 / 30%

18 / 60",,"1 / 35%

16 / 46","1 / 33%

33 / 100","0 / 31%

5 / 16",,,"0 / 25%

1 / 4",,,
10005,view,2017-04-23 14:17:38,grimdungeons,,,,,,,,,,,Eliudis123,"Kills / Acc

Hits / Shots",,"0 / 13%

12 / 93","1 / 8%

3 / 40",,"3 / 60%

12 / 20",,,"0 / 4%

1 / 23",,,,,
10006,view,2017-04-23 14:17:38,grimdungeons,,,,,,,,,,,Snacko,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","0 / 28%

26 / 94","0 / 0%

0 / 20",,,,,,,,,,
10007,view,2017-04-23 14:09:46,1plus,odt,0:06:56,50,12,7214,2628,50,53,2440 ± 32,1 / 0,,,,,,,,,,,,,,,
10008,view,2017-04-23 14:09:46,1plus,biG DaDdY jaNseN,0:07:20,45,27,7345,3745,45,45,2150 ± 49,2 / -1,,,,,,,,,,,,,,,
10009,view,2017-04-23 14:09:46,1plus,Superfreak,0:07:20,34,28,5199,3525,34,34,1807 ± 59,7 / -3,,,,,,,,,,,,,,,
10010,view,2017-04-23 14:09:46,1plus,surfnAlien,0:07:20,33,29,4608,3481,32,32,1740 ± 30,2 / 0,,,,,,,,,,,,,,,
10011,view,2017-04-23 14:09:46,1plus,GROPHENSTOPPLE,0:07:20,33,26,4435,3235,31,31,1579 ± 30,5 / 0,,,,,,,,,,,,,,,
10012,view,2017-04-23 14:09:46,1plus,φ Full Blood Prince φ,0:07:20,32,25,4406,3155,28,28,1241 ± 65,56 / -5,,,,,,,,,,,,,,,
10013,view,2017-04-23 14:09:46,1plus,Razor_,0:07:20,24,21,3782,2742,23,23,1401 ± 32,-3 / -1,,,,,,,,,,,,,,,
10014,view,2017-04-23 14:09:46,1plus,whatdidufink?,0:07:20,24,25,3581,3167,22,22,1200 ± 35,8 / -1,,,,,,,,,,,,,,,
10015,view,2017-04-23 14:09:46,1plus,LiuKi,0:07:20,23,24,3109,3122,21,21,1337 ± 350,0 / -220,,,,,,,,,,,,,,,
10016,view,2017-04-23 14:09:46,1plus,Yazzer,0:07:20,13,36,2898,4246,10,10,1426 ± 39,-22 / -1,,,,,,,,,,,,,,,
10017,view,2017-04-23 14:09:46,1plus,Poe,0:04:40,7,22,1433,2728,5,8,1191 ± 45,-16 / -2,,,,,,,,,,,,,,,
10018,view,2017-04-23 14:09:46,1plus,Nero,0:04:56,6,24,870,2902,3,4,1039 ± 82,-41 / -7,,,,,,,,,,,,,,,
10019,view,2017-04-23 14:09:46,1plus,minion,0:03:16,6,12,1379,1375,6,,,,,,,,,,,,,,,,,,
10020,view,2017-04-23 14:09:46,1plus,wAsP,0:02:40,7,12,1390,1495,5,,,,,,,,,,,,,,,,,,
10021,view,2017-04-23 14:09:46,1plus,*^3v!L*,0:01:32,2,8,514,953,1,,,,,,,,,,,,,,,,,,
10022,view,2017-04-23 14:09:46,1plus,GrrChopp,0:00:05,0,0,25,40,0,,,,,,,,,,,,,,,,,,
10023,view,2017-04-23 14:09:46,1plus,sianspheric,0:07:20,0,30,0,3355,0,,,,,,,,,,,,,,,,,,
10024,view,2017-04-23 14:09:46,1plus,,,,,,,,,,,odt,"Kills / Acc

Hits / Shots",,"7 / 51%

187 / 370","2 / 51%

51 / 100",,"3 / 40%

10 / 25","22 / 50%

385 / 770","11 / 60%

18 / 30","5 / 17%

50 / 286",,,,,
10025,view,2017-04-23 14:09:46,1plus,,,,,,,,,,,biG DaDdY jaNseN,"Kills / Acc

Hits / Shots",,"9 / 48%

224 / 468","13 / 42%

327 / 780","0 / 8%

1 / 13","9 / 62%

34 / 55",,"10 / 67%

22 / 33","4 / 26%

45 / 171",,,,,
10026,view,2017-04-23 14:09:46,1plus,,,,,,,,,,,Superfreak,"Kills / Acc

Hits / Shots",,"12 / 39%

378 / 965","1 / 13%

13 / 100","1 / 33%

4 / 12","13 / 46%

37 / 81","0 / 42%

10 / 24","2 / 50%

6 / 12","5 / 20%

33 / 165",,,,,
10027,view,2017-04-23 14:09:46,1plus,,,,,,,,,,,surfnAlien,"Kills / Acc

Hits / Shots",,"5 / 26%

169 / 638","6 / 43%

95 / 220","0 / 20%

1 / 5","13 / 44%

36 / 82","6 / 23%

168 / 725","0 / 17%

1 / 6","3 / 12%

28 / 234",,,,,
10028,view,2017-04-23 14:09:46,1plus,,,,,,,,,,,GROPHENSTOPPLE,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","9 / 37%

252 / 673","4 / 27%

43 / 160","0 / 0%

0 / 10","8 / 40%

18 / 45","5 / 36%

84 / 234","4 / 37%

11 / 30","2 / 16%

32 / 202",,,,,
10029,view,2017-04-23 14:09:46,1plus,,,,,,,,,,,φ Full Blood Prince φ,"Kills / Acc

Hits / Shots",,"6 / 32%

191 / 600","6 / 30%

145 / 480","0 / 0%

0 / 1","11 / 62%

34 / 55","1 / 34%

18 / 53","6 / 44%

12 / 27","2 / 23%

14 / 61",,,,,
10030,view,2017-04-23 14:09:46,1plus,,,,,,,,,,,Razor_,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","2 / 22%

45 / 204","0 / 42%

25 / 60","1 / 19%

3 / 16","9 / 33%

30 / 91","2 / 31%

48 / 155","3 / 40%

10 / 25","6 / 26%

46 / 179",,,,,
10031,view,2017-04-23 14:09:46,1plus,,,,,,,,,,,whatdidufink?,"Kills / Acc

Hits / Shots",,"3 / 11%

82 / 729","2 / 26%

67 / 260","2 / 25%

3 / 12","10 / 54%

31 / 57","1 / 23%

34 / 150",,"6 / 18%

54 / 294",,,,,
10032,view,2017-04-23 14:09:46,1plus,,,,,,,,,,,LiuKi,"Kills / Acc

Hits / Shots",,"2 / 35%

95 / 275","3 / 22%

65 / 300","0 / 0%

0 / 8","7 / 60%

29 / 48","5 / 33%

50 / 153","3 / 53%

8 / 15","3 / 12%

15 / 124",,,,,
10033,view,2017-04-23 14:09:46,1plus,,,,,,,,,,,Yazzer,"Kills / Acc

Hits / Shots",,"2 / 25%

123 / 494",,"1 / 23%

5 / 22","4 / 25%

13 / 52","0 / 0%

0 / 12","3 / 31%

8 / 26","3 / 14%

41 / 298",,,,,
10034,view,2017-04-23 14:09:46,1plus,,,,,,,,,,,minion,"Kills / Acc

Hits / Shots",,"1 / 23%

24 / 103","2 / 26%

47 / 180",,"2 / 41%

12 / 29",,"0 / 40%

4 / 10","1 / 27%

16 / 59",,,,,
10035,view,2017-04-23 14:09:46,1plus,,,,,,,,,,,wAsP,"Kills / Acc

Hits / Shots",,"0 / 15%

23 / 152",,"2 / 30%

3 / 10","0 / 43%

3 / 7",,"2 / 35%

6 / 17","3 / 17%

23 / 135",,,,,
10036,view,2017-04-23 14:09:46,1plus,,,,,,,,,,,Poe,"Kills / Acc

Hits / Shots",,"0 / 32%

66 / 208",,"0 / 7%

1 / 14","1 / 33%

3 / 9",,"5 / 48%

10 / 21","1 / 16%

6 / 37",,,,,
10037,view,2017-04-23 14:09:46,1plus,,,,,,,,,,,Nero,"Kills / Acc

Hits / Shots",,"2 / 14%

53 / 378","0 / 11%

9 / 80","0 / 0%

0 / 6","1 / 14%

1 / 7",,"2 / 22%

5 / 23","1 / 12%

7 / 60",,,,,
10038,view,2017-04-23 14:09:46,1plus,,,,,,,,,,,*^3v!L*,"Kills / Acc

Hits / Shots",,"1 / 21%

25 / 120",,,"0 / 56%

9 / 16",,"1 / 25%

2 / 8","0 / 0%

0 / 14",,,,,
10039,view,2017-04-23 14:09:46,1plus,,,,,,,,,,,GrrChopp,"Kills / Acc

Hits / Shots",,"0 / 11%

5 / 45",,,,,,,,,,,
10040,view,2017-04-23 14:09:46,1plus,,,,,,,,,,,sianspheric,"Kills / Acc

Hits / Shots",,,,,,,,,,,,,
10041,view,2017-04-23 13:43:50,campgrounds,s t v,0:05:23,50,28,6027,3312,50,50,2496 ± 32,1 / 0,,,,,,,,,,,,,,,
10042,view,2017-04-23 13:43:50,campgrounds,odt,0:05:23,49,21,5400,2448,49,49,2438 ± 32,2 / 0,,,,,,,,,,,,,,,
10043,view,2017-04-23 13:43:50,campgrounds,mNemonic,0:05:23,35,26,4667,3135,35,35,1717 ± 33,20 / -1,,,,,,,,,,,,,,,
10044,view,2017-04-23 13:43:50,campgrounds,surfnAlien,0:05:23,33,28,4393,3299,33,33,1721 ± 30,14 / 0,,,,,,,,,,,,,,,
10045,view,2017-04-23 13:43:50,campgrounds,biG DaDdY jaNseN,0:05:01,30,26,4194,3116,30,32,2158 ± 52,-19 / -2,,,,,,,,,,,,,,,
10046,view,2017-04-23 13:43:50,campgrounds,The Notorius N.U.B.,0:05:23,25,31,3420,3605,25,25,1523 ± 33,14 / -1,,,,,,,,,,,,,,,
10047,view,2017-04-23 13:43:50,campgrounds,sianspheric,0:05:23,24,29,3411,3730,24,24,1352 ± 30,21 / 0,,,,,,,,,,,,,,,
10048,view,2017-04-23 13:43:50,campgrounds,Insanit13s,0:05:23,23,25,3668,3087,23,23,1888 ± 65,-37 / -5,,,,,,,,,,,,,,,
10049,view,2017-04-23 13:43:50,campgrounds,*^3v!L*,0:05:23,20,25,2330,2972,20,20,1641 ± 37,-15 / -1,,,,,,,,,,,,,,,
10050,view,2017-04-23 13:43:50,campgrounds,Puggers,0:05:23,19,31,3479,3702,19,19,1624 ± 46,-26 / -3,,,,,,,,,,,,,,,
10051,view,2017-04-23 13:43:50,campgrounds,joe_7,0:05:23,20,33,2809,3814,18,18,1529 ± 38,-13 / -2,,,,,,,,,,,,,,,
10052,view,2017-04-23 13:43:50,campgrounds,GROPHENSTOPPLE,0:05:23,17,16,3181,2099,17,17,1600 ± 30,-15 / 0,,,,,,,,,,,,,,,
10053,view,2017-04-23 13:43:50,campgrounds,StafflessMoses,0:05:23,16,26,2235,3071,16,16,1369 ± 85,-28 / -12,,,,,,,,,,,,,,,
10054,view,2017-04-23 13:43:50,campgrounds,madmankilla420,0:03:23,5,16,1129,1957,5,8,944 ± 75,-10 / -2,,,,,,,,,,,,,,,
10055,view,2017-04-23 13:43:50,campgrounds,BeanYak,0:00:54,4,3,456,270,3,,,,,,,,,,,,,,,,,,
10056,view,2017-04-23 13:43:50,campgrounds,TheKidsFoundTheGuillotine,0:01:16,2,6,260,573,2,,,,,,,,,,,,,,,,,,
10057,view,2017-04-23 13:43:50,campgrounds,Nero,0:01:18,2,7,425,863,2,,,,,,,,,,,,,,,,,,
10058,view,2017-04-23 13:43:50,campgrounds,,,,,,,,,,,s t v,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","9 / 42%

233 / 555","11 / 40%

192 / 480",,"4 / 71%

10 / 14","20 / 33%

298 / 895",,"5 / 22%

64 / 296",,,,,
10059,view,2017-04-23 13:43:50,campgrounds,,,,,,,,,,,odt,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","6 / 43%

172 / 398","12 / 28%

188 / 660",,"8 / 55%

21 / 38","17 / 39%

236 / 602",,"5 / 14%

27 / 187",,,,,
10060,view,2017-04-23 13:43:50,campgrounds,,,,,,,,,,,mNemonic,"Kills / Acc

Hits / Shots","2 / 0%

0 / 0","6 / 23%

161 / 692",,"2 / 40%

4 / 10","6 / 45%

22 / 49","3 / 33%

53 / 162","2 / 40%

4 / 10","14 / 17%

73 / 439",,,,,
10061,view,2017-04-23 13:43:50,campgrounds,,,,,,,,,,,surfnAlien,"Kills / Acc

Hits / Shots",,"7 / 21%

126 / 596","3 / 23%

90 / 400",,"7 / 45%

18 / 40","5 / 35%

199 / 566",,"11 / 19%

69 / 360",,,,,
10062,view,2017-04-23 13:43:50,campgrounds,,,,,,,,,,,biG DaDdY jaNseN,"Kills / Acc

Hits / Shots",,"8 / 50%

208 / 416","8 / 34%

165 / 480",,"1 / 53%

8 / 15","11 / 46%

229 / 500","1 / 33%

4 / 12","1 / 19%

13 / 68",,,,,
10063,view,2017-04-23 13:43:50,campgrounds,,,,,,,,,,,The Notorius N.U.B.,"Kills / Acc

Hits / Shots",,"1 / 20%

43 / 219","13 / 34%

302 / 880",,"4 / 50%

13 / 26","6 / 21%

121 / 581","1 / 67%

2 / 3",,,,,,
10064,view,2017-04-23 13:43:50,campgrounds,,,,,,,,,,,sianspheric,"Kills / Acc

Hits / Shots",,"5 / 25%

211 / 841","4 / 15%

54 / 360","0 / 0%

0 / 2","7 / 70%

21 / 30","5 / 16%

43 / 268","0 / 25%

1 / 4","3 / 22%

17 / 76",,,,,
10065,view,2017-04-23 13:43:50,campgrounds,,,,,,,,,,,Insanit13s,"Kills / Acc

Hits / Shots","1 / 0%

0 / 0","6 / 31%

173 / 563","4 / 20%

120 / 600",,"6 / 73%

24 / 33","3 / 38%

63 / 166","1 / 33%

2 / 6","2 / 18%

29 / 159",,,,,
10066,view,2017-04-23 13:43:50,campgrounds,,,,,,,,,,,*^3v!L*,"Kills / Acc

Hits / Shots",,"2 / 16%

82 / 504","6 / 13%

89 / 660",,"7 / 28%

20 / 72","1 / 14%

22 / 154",,"4 / 17%

30 / 174",,,,,
10067,view,2017-04-23 13:43:50,campgrounds,,,,,,,,,,,Puggers,"Kills / Acc

Hits / Shots","2 / 0%

0 / 0","3 / 26%

118 / 451","6 / 24%

147 / 620",,"5 / 63%

19 / 30","1 / 37%

57 / 156","1 / 50%

5 / 10","1 / 12%

17 / 145",,,,,
10068,view,2017-04-23 13:43:50,campgrounds,,,,,,,,,,,joe_7,"Kills / Acc

Hits / Shots",,"9 / 21%

175 / 828","5 / 21%

132 / 640","0 / 20%

1 / 5","4 / 53%

8 / 15","1 / 21%

54 / 255","0 / 40%

2 / 5","1 / 15%

19 / 129",,,,,
10069,view,2017-04-23 13:43:50,campgrounds,,,,,,,,,,,GROPHENSTOPPLE,"Kills / Acc

Hits / Shots",,"4 / 40%

211 / 529","4 / 38%

122 / 320","1 / 17%

3 / 18","2 / 46%

13 / 28","0 / 34%

43 / 128","6 / 35%

8 / 23","0 / 22%

2 / 9",,,,,
10070,view,2017-04-23 13:43:50,campgrounds,,,,,,,,,,,StafflessMoses,"Kills / Acc

Hits / Shots",,"10 / 28%

261 / 929","0 / 40%

8 / 20",,,"1 / 35%

8 / 23","3 / 56%

9 / 16","2 / 9%

10 / 108",,,,,
10071,view,2017-04-23 13:43:50,campgrounds,,,,,,,,,,,madmankilla420,"Kills / Acc

Hits / Shots",,"2 / 22%

117 / 537","2 / 13%

70 / 520",,"1 / 25%

4 / 16","0 / 7%

5 / 72","0 / 50%

1 / 2",,,,,,
10072,view,2017-04-23 13:43:50,campgrounds,,,,,,,,,,,BeanYak,"Kills / Acc

Hits / Shots",,"1 / 20%

25 / 124",,,"3 / 67%

4 / 6",,"0 / 0%

0 / 4",,,,,,
10073,view,2017-04-23 13:43:50,campgrounds,,,,,,,,,,,TheKidsFoundTheGuillotine,"Kills / Acc

Hits / Shots",,"0 / 25%

16 / 63","1 / 31%

25 / 80",,,,,"1 / 8%

3 / 40",,,,,
10074,view,2017-04-23 13:43:50,campgrounds,,,,,,,,,,,Nero,"Kills / Acc

Hits / Shots",,"0 / 26%

39 / 152","1 / 15%

34 / 220",,,,,"1 / 8%

3 / 39",,,,,
10075,view,2017-04-23 13:37:22,lostworld,s t v,0:05:32,52,14,9078,2274,50,50,2492 ± 32,4 / 0,,,,,,,,,,,,,,,
10076,view,2017-04-23 13:37:22,lostworld,biG DaDdY jaNseN,0:05:32,41,14,5641,2505,39,39,2143 ± 55,15 / -2,,,,,,,,,,,,,,,
